dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.1875,0.805,0.85,0.030602290239649665,9.720490697637954,0.00314822483674438,0.25043215244009415,ESTABLE
0.1775,0.795,1.075,0.032451239487678585,10.238607378836868,0.0031694974020345687,0.3899478993235519,ESTABLE
0.195,0.895,1.05,0.033293549548815804,10.450154035997173,0.0031859386411078566,0.4285976367830969,ESTABLE
0.18,0.73,1.25,0.03271961310235838,10.267822915217822,0.003186616420298974,0.3775833737762416,ESTABLE
0.185,0.84,0.9,-0.03296452441494546,10.339260375631174,0.003188286513476058,0.3302804983835053,FALLO
0.185,0.77,0.9,0.03238170752228697,9.90822918695493,0.003268162949330756,0.3263281353225831,ESTABLE
0.2,0.835,1.175,-0.0323419046504676,9.812706308090656,0.003295920986017705,0.30424565658390745,FALLO
0.185,0.795,1.125,0.035156495049718295,10.519855597236221,0.0033419180258473583,0.452960871420548,ESTABLE
0.185,0.83,1.0,-0.03585616479953391,10.459513882927313,0.0034280909419755353,0.38126542171997174,FALLO
0.195,0.655,1.025,-0.02006226455950255,5.848262350890655,0.0034304658983781325,0.131781856158034,FALLO
0.18,0.57,0.9,0.023052270978147327,6.549654989839522,0.0035196160735038395,0.16018614820303465,ESTABLE
0.185,0.835,0.975,-0.037329311493976114,10.451912085785178,0.003571529418501443,0.39548230048890926,FALLO
0.185,0.775,1.175,0.03770475734284817,10.503313912584199,0.003589796292546286,0.41470131933242654,ESTABLE
0.19,0.785,1.175,0.0369279338034465,10.279208274036604,0.0035924881390637935,0.37319997631074286,ESTABLE
0.1775,0.79,1.1,0.03711630253443454,10.296723910281646,0.0036046710446775198,0.4119117384547525,ESTABLE
0.195,0.79,1.2,0.03555534168601726,9.857973236486556,0.00360675981087222,0.3367647058823528,ESTABLE
0.1825,0.815,1.025,-0.03777161869766088,10.453280355980029,0.0036133746930502235,0.4036764705882353,FALLO
0.2,0.885,1.125,-0.03822426798031486,10.39951537991796,0.0036755816577880513,0.4231673544374514,FALLO
0.175,0.795,1.05,-0.03741499253992897,10.074532996291522,0.0037138190478603695,0.3605941128011535,FALLO
0.1875,0.85,1.0,-0.03869427089029598,10.406626360609293,0.003718233897274925,0.38601190436490246,FALLO
0.1775,0.79,0.95,0.03729757881196516,9.96016566834399,0.0037446745419609704,0.3504230019231278,ESTABLE
0.1925,0.885,1.025,0.039045683564624234,10.370120939088615,0.003765210048558221,0.42902442744272784,ESTABLE
0.185,0.76,0.9,-0.03727240594911008,9.81341527807784,0.0037981074776657006,0.3302804983835053,FALLO
0.1875,0.77,1.2,-0.039602683532864,10.399334334255956,0.0038081940881934014,0.3849600033149536,FALLO
0.1775,0.735,0.875,0.03524597052712375,9.244798813024547,0.003812518935237791,0.3475764148886562,ESTABLE
0.185,0.57,1.1,0.03607447730698077,9.37922792209017,0.003846209688754177,0.31306955018429256,ESTABLE
0.2125,0.74,1.1,0.017118115301177905,4.436180543723631,0.0038587508178387804,0.13780439725608973,ESTABLE
0.205,0.88,1.175,0.03931948760932302,10.178401912710195,0.0038630315393833364,0.3721205772977934,ESTABLE
0.21,0.865,1.25,-0.039119002789580914,10.057134855784442,0.003889676667413624,0.35573647958365806,FALLO
0.205,0.855,1.2,-0.03798054199046241,9.76029168013098,0.0038913326809459485,0.32201853092028015,FALLO
